KEGG Gene ID	KEGG Pathway ID
2180	hsa00061|hsa00071|hsa01100|hsa01212|hsa03320|hsa04146|hsa04216|hsa04714|hsa04920
2181	hsa00061|hsa00071|hsa01100|hsa01212|hsa03320|hsa04146|hsa04216|hsa04714|hsa04920
2182	hsa00061|hsa00071|hsa01100|hsa01212|hsa03320|hsa04146|hsa04216|hsa04714|hsa04920
2184	hsa00350|hsa01100
2185	hsa04020|hsa04062|hsa04072|hsa04650|hsa04670|hsa04912|hsa05135|hsa05161|hsa05163|hsa05170
2187	hsa03460
2188	hsa03460
2189	hsa03460
219	hsa00010|hsa00053|hsa00071|hsa00280|hsa00310|hsa00330|hsa00340|hsa00380|hsa00410|hsa00561|hsa00620|hsa00770|hsa01100|hsa01240|hsa04936
2193	hsa00970
2194	hsa00061|hsa01100|hsa01212|hsa04152|hsa04910|hsa04936
219417	hsa04740
219428	hsa04740
219429	hsa04740
219431	hsa04740
219432	hsa04740
219436	hsa04740
219437	hsa04740
219438	hsa04740
219447	hsa04740
219453	hsa04740
219464	hsa04740
219469	hsa04740
219473	hsa04740
219477	hsa04740
219479	hsa04740
219482	hsa04740
219484	hsa04740
219487	hsa04740
219493	hsa04740
219699	hsa04360
2197	hsa03010|hsa05171
219749	hsa05168
219858	hsa04740
219865	hsa04740
219869	hsa04740
219870	hsa04740
219873	hsa04740
219874	hsa04740
219875	hsa04740
219927	hsa03010
219931	hsa04020|hsa04972
219952	hsa04740
219954	hsa04740
219956	hsa04740
219957	hsa04740
219958	hsa04740
219959	hsa04740
219960	hsa04740
219965	hsa04740
219968	hsa04740
219981	hsa04740
219982	hsa04740
219983	hsa04740
219986	hsa04740
219988	hsa03018
22	hsa02010
220	hsa00830|hsa01100
2200	hsa04350
220074	hsa00140|hsa00350|hsa01100|hsa04728
2203	hsa00010|hsa00030|hsa00051|hsa01100|hsa01200|hsa04152|hsa04910|hsa04922
2204	hsa04145|hsa05150
220441	hsa04150
2205	hsa04071|hsa04072|hsa04664|hsa05310
2206	hsa04071|hsa04072|hsa04664|hsa05310
2207	hsa04071|hsa04072|hsa04611|hsa04625|hsa04650|hsa04664|hsa05152|hsa05310
2208	hsa04640|hsa05169
2209	hsa04145|hsa04380|hsa04613|hsa04640|hsa04666|hsa05140|hsa05150|hsa05152|hsa05202|hsa05221|hsa05322
220988	hsa03040|hsa05014
221	hsa00010|hsa00340|hsa00350|hsa00360|hsa00410|hsa00980|hsa00982|hsa01100
221037	hsa05202
221074	hsa05010|hsa05012
221178	hsa04810
2212	hsa04145|hsa04380|hsa04611|hsa04613|hsa04666|hsa05130|hsa05135|hsa05140|hsa05150|hsa05152|hsa05171|hsa05322
221264	hsa00230|hsa00240|hsa01100|hsa01232|hsa01240
2213	hsa04145|hsa04380|hsa04662|hsa04666|hsa05150|hsa05152|hsa05162
221357	hsa00480|hsa00980|hsa00982|hsa00983|hsa01100|hsa01524|hsa05200|hsa05204|hsa05207|hsa05208|hsa05225|hsa05418
2214	hsa04145|hsa04380|hsa04613|hsa04650|hsa04666|hsa05140|hsa05150|hsa05152|hsa05322
2215	hsa04145|hsa04380|hsa04613|hsa04650|hsa04666|hsa05140|hsa05150|hsa05152|hsa05322
221613	hsa04217|hsa04613|hsa05034|hsa05322
2218	hsa00515|hsa01100
221823	hsa00030|hsa00230|hsa01100|hsa01200|hsa01230
221830	hsa03020
221955	hsa04723|hsa04925
222	hsa00010|hsa00340|hsa00350|hsa00360|hsa00410|hsa00980|hsa00982|hsa01100
2222	hsa00100|hsa01100
222236	hsa04723
2224	hsa00900|hsa01100|hsa05164|hsa05166
222537	hsa00534
222545	hsa04621
222546	hsa04950
223	hsa00010|hsa00053|hsa00071|hsa00280|hsa00310|hsa00330|hsa00340|hsa00380|hsa00410|hsa00561|hsa00620|hsa01100|hsa04936
223117	hsa04360
2235	hsa00860|hsa01100|hsa01240
2237	hsa03030|hsa03410|hsa03450
2239	hsa04310
224	hsa00010|hsa00053|hsa00071|hsa00280|hsa00310|hsa00330|hsa00340|hsa00380|hsa00410|hsa00561|hsa00620|hsa00770|hsa01100|hsa01240|hsa04936
2241	hsa04520
2242	hsa04360
2243	hsa04610|hsa04611|hsa04613|hsa05171
2244	hsa04610|hsa04611|hsa04613|hsa05171
2245	hsa04810
2246	hsa04010|hsa04014|hsa04015|hsa04020|hsa04151|hsa04390|hsa04810|hsa05200|hsa05218|hsa05224|hsa05226
2247	hsa01521|hsa04010|hsa04014|hsa04015|hsa04020|hsa04151|hsa04550|hsa04810|hsa05167|hsa05200|hsa05205|hsa05207|hsa05218|hsa05224|hsa05226
2248	hsa04010|hsa04014|hsa04015|hsa04020|hsa04151|hsa04810|hsa05200|hsa05207|hsa05218|hsa05224|hsa05226
2249	hsa04010|hsa04014|hsa04015|hsa04020|hsa04151|hsa04810|hsa05200|hsa05207|hsa05218|hsa05224|hsa05226
225	hsa02010|hsa04146
2250	hsa04010|hsa04014|hsa04015|hsa04020|hsa04151|hsa04810|hsa05200|hsa05207|hsa05218|hsa05224|hsa05226
2251	hsa04010|hsa04014|hsa04015|hsa04020|hsa04151|hsa04810|hsa05200|hsa05207|hsa05218|hsa05224|hsa05226
2252	hsa04010|hsa04014|hsa04015|hsa04020|hsa04151|hsa04810|hsa05200|hsa05207|hsa05218|hsa05224|hsa05226
2253	hsa04010|hsa04014|hsa04015|hsa04020|hsa04151|hsa04810|hsa05200|hsa05207|hsa05218|hsa05224|hsa05226
2254	hsa04010|hsa04014|hsa04015|hsa04020|hsa04151|hsa04810|hsa05200|hsa05207|hsa05218|hsa05224|hsa05226
2255	hsa04010|hsa04014|hsa04015|hsa04020|hsa04151|hsa04810|hsa05200|hsa05207|hsa05218|hsa05224|hsa05226
225689	hsa04657
2259	hsa05017
226	hsa00010|hsa00030|hsa00051|hsa01100|hsa01200|hsa01230|hsa04066
2260	hsa04010|hsa04014|hsa04015|hsa04020|hsa04151|hsa04520|hsa04550|hsa04714|hsa04810|hsa04928|hsa05200|hsa05205|hsa05215|hsa05218|hsa05224|hsa05230
2261	hsa01521|hsa04010|hsa04014|hsa04015|hsa04020|hsa04144|hsa04151|hsa04550|hsa04810|hsa05200|hsa05206|hsa05219|hsa05230
2263	hsa01521|hsa04010|hsa04014|hsa04015|hsa04020|hsa04144|hsa04151|hsa04550|hsa04810|hsa05200|hsa05215|hsa05226|hsa05230
2264	hsa04010|hsa04014|hsa04015|hsa04020|hsa04144|hsa04151|hsa04550|hsa04810|hsa05200
2266	hsa04610|hsa04611|hsa04613|hsa05150|hsa05171
2268	hsa04062
2271	hsa00020|hsa00620|hsa01100|hsa01200|hsa04934|hsa05200|hsa05211
2272	hsa00230|hsa01100|hsa05222|hsa05223
2273	hsa04630
2274	hsa04380
2277	hsa04010|hsa04014|hsa04015|hsa04020|hsa04151|hsa04510|hsa04668|hsa04926|hsa04933|hsa05200
22794	hsa03013|hsa03015
22798	hsa04151|hsa04510|hsa04512|hsa05145|hsa05146|hsa05165|hsa05200|hsa05222
22800	hsa04010|hsa04014|hsa04024|hsa04072|hsa04137|hsa04140|hsa04218|hsa04371|hsa04625|hsa04810|hsa05205
22801	hsa04151|hsa04510|hsa04512|hsa04810|hsa05165|hsa05410|hsa05412|hsa05414
22802	hsa04924|hsa04972
22803	hsa03008|hsa03018
22808	hsa04010|hsa04014|hsa04015|hsa04072|hsa04137|hsa04140|hsa04218|hsa04371|hsa04625|hsa04810|hsa05205
22821	hsa04014
22824	hsa04141
22827	hsa03040
22829	hsa04514
22835	hsa05168
22841	hsa04144
22845	hsa00510|hsa01100
22849	hsa04114|hsa04914
22854	hsa04360|hsa04514
22856	hsa00532|hsa01100
22861	hsa04621
22863	hsa04140|hsa05010|hsa05014|hsa05016|hsa05017|hsa05022|hsa05131|hsa05167
22865	hsa04514
22869	hsa05168
22871	hsa04514
22872	hsa04141
22875	hsa00230|hsa01100
22876	hsa00562|hsa01100|hsa04070
22877	hsa04931|hsa04932
2288	hsa04915
22885	hsa04360
22888	hsa04120
2289	hsa04915
22894	hsa03018
229	hsa00010|hsa00030|hsa00051|hsa01100|hsa01200|hsa01230|hsa04066
2290	hsa04068
22900	hsa04621
22901	hsa04142
22905	hsa04144
22908	hsa00562|hsa01100|hsa04070
22909	hsa03460
22914	hsa04650|hsa05144
22916	hsa03013|hsa03015|hsa03040
22925	hsa04145|hsa05152
22926	hsa04141|hsa05010|hsa05012|hsa05014|hsa05022|hsa05417
22928	hsa00450|hsa01100
22929	hsa00450|hsa01100
22933	hsa00760|hsa01100
22934	hsa00030|hsa01100|hsa01200|hsa01230
22936	hsa03250
22938	hsa03040|hsa04330|hsa05169|hsa05203
22941	hsa04724
22943	hsa04310|hsa05010|hsa05022
22953	hsa04020|hsa04080|hsa04742
22954	hsa04120
22977	hsa00980
22978	hsa00230|hsa00240|hsa00760|hsa01100|hsa01232
22985	hsa03013|hsa03015|hsa03040
22987	hsa04512
22999	hsa04721|hsa04723
230	hsa00010|hsa00030|hsa00051|hsa01100|hsa01200|hsa01230|hsa04066
23002	hsa04310
23007	hsa00562|hsa01100
23016	hsa03018
23019	hsa03018
23020	hsa03040
23025	hsa04721
23028	hsa04714
23035	hsa04151
23039	hsa03013
23048	hsa05131
23049	hsa03015
2305	hsa04218
23057	hsa00760|hsa01100|hsa01240
23062	hsa04142
23064	hsa05014
23067	hsa00310|hsa01100
2308	hsa04068|hsa04152|hsa04211|hsa04213|hsa04218|hsa04910|hsa04919|hsa04922|hsa04931|hsa04933|hsa04936|hsa05131|hsa05165|hsa05200|hsa05202|hsa05215
23085	hsa04064
2309	hsa01521|hsa04062|hsa04068|hsa04137|hsa04151|hsa04152|hsa04211|hsa04213|hsa04218|hsa04722|hsa04917|hsa04936|hsa05131|hsa05208|hsa05213|hsa05223
23094	hsa04015
23096	hsa04144
231	hsa00040|hsa00051|hsa00052|hsa00561|hsa00790|hsa01100
23111	hsa04144
23114	hsa04514
23118	hsa04010|hsa04064|hsa04380|hsa04620|hsa04621|hsa04657|hsa04668|hsa04936|hsa05130|hsa05131|hsa05132|hsa05135|hsa05140|hsa05145|hsa05161|hsa05162|hsa05168|hsa05169|hsa05170|hsa05171|hsa05417
23127	hsa00310|hsa00514|hsa01100
2313	hsa05202
23130	hsa04136|hsa04140|hsa05010|hsa05014|hsa05016|hsa05017|hsa05022
23152	hsa05017
23157	hsa05100|hsa05131
2316	hsa04010|hsa04510|hsa05132|hsa05205
23160	hsa03008
23162	hsa04010
23163	hsa04142
23165	hsa03013|hsa05014
2317	hsa04010|hsa04510|hsa05132|hsa05205
23171	hsa00564
23175	hsa00561|hsa00564|hsa01100|hsa04150|hsa04936
23176	hsa05100|hsa05131
23179	hsa04014
2318	hsa04010|hsa04510|hsa05132|hsa05205
23186	hsa05016
2319	hsa04910
23190	hsa04141
23191	hsa04810|hsa05130|hsa05132
23192	hsa04136|hsa04140
23193	hsa00510|hsa01100|hsa04141
23195	hsa03008
23198	hsa03050
23205	hsa00061|hsa00071|hsa01100|hsa01212|hsa03320|hsa04920
23207	hsa05132
2321	hsa04010|hsa04014|hsa04015|hsa04020|hsa04066|hsa04151|hsa04510|hsa05202|hsa05323
23214	hsa03013
23216	hsa04152
2322	hsa04010|hsa04014|hsa04151|hsa04640|hsa05200|hsa05202|hsa05221|hsa05230
23220	hsa04330
23221	hsa04120
23225	hsa03013|hsa05014
2323	hsa04010|hsa04014|hsa04151|hsa04640|hsa05200
23235	hsa04922
23236	hsa00562|hsa01100|hsa04015|hsa04020|hsa04022|hsa04062|hsa04070|hsa04071|hsa04072|hsa04261|hsa04270|hsa04310|hsa04371|hsa04540|hsa04611|hsa04613|hsa04621|hsa04713|hsa04720|hsa04723|hsa04724|hsa04725|hsa04726|hsa04728|hsa04730|hsa04742|hsa04750|hsa04911|hsa04912|hsa04915|hsa04916|hsa04918|hsa04919|hsa04921|hsa04922|hsa04924|hsa04925|hsa04926|hsa04927|hsa04928|hsa04929|hsa04933|hsa04934|hsa04935|hsa04961|hsa04970|hsa04971|hsa04972|hsa04973|hsa05010|hsa05016|hsa05017|hsa05022|hsa05131|hsa05142|hsa05143|hsa05146|hsa05163|hsa05200|hsa05415|hsa05417
23237	hsa05031
23239	hsa04151
2324	hsa04010|hsa04014|hsa04015|hsa04020|hsa04151|hsa04510|hsa05200|hsa05224
2326	hsa00430|hsa00982|hsa01100
23262	hsa04070
23265	hsa04910|hsa05132
2327	hsa00430|hsa00982|hsa01100
23275	hsa00514
23279	hsa03013|hsa05014
2328	hsa00430|hsa00982|hsa01100
23283	hsa03015
23286	hsa04390|hsa04392
23288	hsa04340
2329	hsa00430|hsa00982|hsa01100
23291	hsa04114|hsa04120|hsa04218|hsa04310|hsa04340|hsa04390|hsa04710|hsa05131|hsa05170
23293	hsa03015
23295	hsa04120|hsa04340
23299	hsa03250
2330	hsa00430|hsa00982|hsa01100
23305	hsa00061|hsa00071|hsa01100|hsa01212|hsa03320|hsa04146|hsa04216|hsa04714|hsa04920
23308	hsa04514|hsa04672
2331	hsa04350
23312	hsa04142
23324	hsa00511
23325	hsa04144
23327	hsa04120|hsa04144|hsa04530|hsa04960
23335	hsa04142
23339	hsa05132
2335	hsa04151|hsa04510|hsa04512|hsa04810|hsa04933|hsa05100|hsa05135|hsa05146|hsa05165|hsa05200|hsa05205|hsa05222
23350	hsa03040
23352	hsa05165|hsa05203
23362	hsa04144
23365	hsa04270|hsa04360|hsa04611|hsa04625|hsa04810|hsa05130|hsa05135|hsa05152|hsa05163|hsa05200|hsa05205
23369	hsa05017
23370	hsa04530
23373	hsa05166
23380	hsa04360
23381	hsa03015
23382	hsa00270|hsa01100
23385	hsa04330|hsa05010
23389	hsa04919
2339	hsa00900
23395	hsa00970
23396	hsa00562|hsa01100|hsa04070|hsa04072|hsa04144|hsa04510|hsa04666|hsa04810|hsa05135|hsa05231
23401	hsa04310|hsa05010|hsa05022|hsa05200|hsa05224|hsa05225|hsa05226
23404	hsa03018
23405	hsa05206
23408	hsa00760|hsa01100
23409	hsa00760|hsa01100
23410	hsa00760|hsa01100|hsa05230
23411	hsa00760|hsa01100|hsa04068|hsa04152|hsa04211|hsa04213|hsa04218|hsa04922|hsa04936|hsa05031|hsa05206
23414	hsa05206
23417	hsa00410|hsa00640|hsa01100|hsa04146|hsa04152|hsa04936
23418	hsa04390
2342	hsa00900
23428	hsa04974
23430	hsa05164
23431	hsa04142
23432	hsa04340
23433	hsa04910
23435	hsa03015|hsa05014|hsa05022
23436	hsa04972|hsa04974
23438	hsa00970
23439	hsa04022|hsa04024|hsa04260|hsa04261|hsa04911|hsa04918|hsa04919|hsa04925|hsa04960|hsa04961|hsa04964|hsa04970|hsa04971|hsa04972|hsa04973|hsa04974|hsa04976|hsa04978
23446	hsa05231
23450	hsa03040
23451	hsa03040
23456	hsa02010
23457	hsa02010|hsa04142
2346	hsa00250|hsa01100|hsa04977
23460	hsa02010
23461	hsa02010
23462	hsa04330|hsa05165|hsa05200|hsa05224
23463	hsa00900
23464	hsa00260|hsa01100
23471	hsa04141
23474	hsa00920|hsa01100
23475	hsa00760|hsa01100|hsa01240
23478	hsa03060
2348	hsa01523|hsa04144
23480	hsa03060|hsa04141|hsa04145|hsa05110
23483	hsa01100|hsa01250
23493	hsa04330|hsa05165|hsa05200|hsa05224
23495	hsa04060|hsa04672|hsa05340
23498	hsa00380|hsa01100|hsa01240
2350	hsa01523|hsa04144
23500	hsa04310
23509	hsa00514
23511	hsa03013|hsa05014
23513	hsa04390|hsa04530|hsa05165|hsa05203
23516	hsa04216|hsa05010|hsa05012
23517	hsa03018
2352	hsa01523|hsa04144
23521	hsa03010|hsa05171
23527	hsa04144
23529	hsa04060
2353	hsa01522|hsa04010|hsa04024|hsa04210|hsa04380|hsa04620|hsa04657|hsa04658|hsa04659|hsa04660|hsa04662|hsa04668|hsa04713|hsa04725|hsa04728|hsa04915|hsa04917|hsa04921|hsa04926|hsa04928|hsa04932|hsa04935|hsa05031|hsa05130|hsa05132|hsa05133|hsa05135|hsa05140|hsa05142|hsa05161|hsa05162|hsa05166|hsa05167|hsa05170|hsa05171|hsa05200|hsa05207|hsa05208|hsa05210|hsa05224|hsa05231|hsa05235|hsa05323|hsa05417|hsa05418
23530	hsa00760|hsa01100
23533	hsa04022|hsa04062|hsa04072|hsa04151|hsa04261|hsa04371|hsa04611|hsa04725|hsa04921|hsa05145|hsa05167
23534	hsa03013|hsa03250
23538	hsa04740
2354	hsa04380|hsa04657|hsa05030|hsa05031|hsa05034
23542	hsa04010
23545	hsa00190|hsa01100|hsa04142|hsa04145|hsa04721|hsa04966|hsa05110|hsa05120|hsa05152|hsa05165|hsa05323
23547	hsa04380|hsa04662
2355	hsa04380
23550	hsa04144
23553	hsa00531|hsa01100|hsa04142
23556	hsa00563|hsa01100
2356	hsa00790|hsa01100|hsa01240|hsa01523
23560	hsa03008
23562	hsa04514|hsa04530|hsa04670|hsa05130|hsa05160
23566	hsa04015|hsa04072|hsa04080|hsa04151|hsa05200
23569	hsa04613
2357	hsa04015|hsa04080|hsa04613|hsa05150
2358	hsa04080|hsa04613|hsa05150
23583	hsa03410
23586	hsa04064|hsa04622|hsa04623|hsa05160|hsa05161|hsa05162|hsa05164|hsa05168|hsa05169|hsa05171
2359	hsa04080|hsa04613|hsa05150
23590	hsa00900
23594	hsa04110
23595	hsa04110
23600	hsa00120|hsa01100|hsa04146
23604	hsa04140|hsa05200|hsa05219
23607	hsa05100
23620	hsa04080
23621	hsa05010
23624	hsa04120|hsa04144
23632	hsa00910|hsa01100
23633	hsa03013|hsa05164|hsa05207
23636	hsa03013|hsa05014
23640	hsa04141
23643	hsa04064|hsa04620|hsa04936|hsa05132|hsa05133|hsa05145|hsa05417
23644	hsa03018
23645	hsa04141
23646	hsa00564|hsa00565|hsa01100
23649	hsa03030
23654	hsa04360
23657	hsa04216
23658	hsa03018|hsa03040
23659	hsa00564|hsa04142
23673	hsa04145
23678	hsa04068|hsa04151
23683	hsa04015|hsa04925|hsa05208
23705	hsa04514
23708	hsa03015
23710	hsa04068|hsa04136|hsa04137|hsa04140|hsa04621|hsa04727
23729	hsa01100
23743	hsa00270|hsa01100
23746	hsa04934|hsa05207
23759	hsa04120
23761	hsa00564|hsa01100
23765	hsa04060|hsa04657|hsa04936
23786	hsa04137|hsa05134
238	hsa05200|hsa05223|hsa05235
239	hsa00590|hsa01100|hsa01523|hsa04726|hsa04750
2395	hsa00860
24	hsa02010
240	hsa00590|hsa01100|hsa04664|hsa04726|hsa04913|hsa05145
241	hsa04664
24145	hsa04621
24146	hsa04514|hsa04530|hsa04670|hsa05130|hsa05160
24148	hsa03040
242	hsa00590|hsa01100|hsa04726
245711	hsa04114|hsa04914
245972	hsa00190|hsa01100|hsa04142|hsa04145|hsa04721|hsa04966|hsa05110|hsa05120|hsa05152|hsa05165|hsa05203|hsa05323
245973	hsa00190|hsa01100|hsa04145|hsa04150|hsa04721|hsa04966|hsa05110|hsa05120|hsa05165|hsa05323
246	hsa00590|hsa00591|hsa01100|hsa04216|hsa04217|hsa04726
246175	hsa03018
246181	hsa00980
246184	hsa04110|hsa04114|hsa04120|hsa04914|hsa05166
246213	hsa04721|hsa04723|hsa04724|hsa05033
246243	hsa03030
246721	hsa03020|hsa05016
246778	hsa04060|hsa04659
247	hsa00590|hsa01100|hsa04726
2475	hsa01521|hsa01522|hsa04012|hsa04066|hsa04072|hsa04136|hsa04140|hsa04150|hsa04151|hsa04152|hsa04211|hsa04213|hsa04218|hsa04371|hsa04613|hsa04630|hsa04659|hsa04714|hsa04910|hsa04919|hsa04920|hsa04930|hsa04931|hsa04935|hsa05010|hsa05014|hsa05016|hsa05017|hsa05022|hsa05131|hsa05163|hsa05165|hsa05167|hsa05168|hsa05170|hsa05200|hsa05205|hsa05206|hsa05207|hsa05210|hsa05212|hsa05214|hsa05215|hsa05221|hsa05224|hsa05225|hsa05226|hsa05230|hsa05231|hsa05235|hsa05415
248	hsa00730|hsa00790|hsa01100|hsa01240
2487	hsa04310
2488	hsa04024|hsa04080|hsa04912|hsa04913
249	hsa00730|hsa00790|hsa01100|hsa01240
2492	hsa04024|hsa04080|hsa04913
2494	hsa04950
2495	hsa04216|hsa04217|hsa04978
25	hsa04012|hsa04014|hsa04110|hsa04360|hsa04722|hsa05130|hsa05200|hsa05206|hsa05208|hsa05220|hsa05416
250	hsa00730|hsa00790|hsa01100|hsa01240
251	hsa00730|hsa00790|hsa01100|hsa01240
2512	hsa04216|hsa04217|hsa04978
2516	hsa04927|hsa04934
2517	hsa00511|hsa04142
2519	hsa00511|hsa04142
2520	hsa04971
2521	hsa03015|hsa03040|hsa05014|hsa05022|hsa05202
2523	hsa00601|hsa00603|hsa01100
2524	hsa00601|hsa00603|hsa01100
2525	hsa00601|hsa01100
2526	hsa00515|hsa00601|hsa01100
2527	hsa00601|hsa01100
2528	hsa00601|hsa01100
2529	hsa00601|hsa01100
252969	hsa03410
2530	hsa00510|hsa00513|hsa00533|hsa01100|hsa05202
2531	hsa00600|hsa01100
253152	hsa05207|hsa05208
2532	hsa05144
253260	hsa04150
2533	hsa04015|hsa05135
253314	hsa01521|hsa04066|hsa04150|hsa04151|hsa04211|hsa04910
2534	hsa04071|hsa04072|hsa04360|hsa04380|hsa04510|hsa04520|hsa04611|hsa04650|hsa04660|hsa04664|hsa04725|hsa05020|hsa05130|hsa05416
253430	hsa00562|hsa01100|hsa04070
2535	hsa04150|hsa04310|hsa04390|hsa04550|hsa04916|hsa04934|hsa05010|hsa05022|hsa05165|hsa05200|hsa05205|hsa05217|hsa05224|hsa05225|hsa05226
253558	hsa00561|hsa00564|hsa01100
253639	hsa05168
253725	hsa04144
253782	hsa00600|hsa01100|hsa04071
2538	hsa00010|hsa00052|hsa00500|hsa01100|hsa04068|hsa04151|hsa04152|hsa04910|hsa04920|hsa04922|hsa04931|hsa04973
2539	hsa00030|hsa00480|hsa01100|hsa01200|hsa05230|hsa05415
253959	hsa04014
254122	hsa04144
2542	hsa04973
254531	hsa00564|hsa00565|hsa01100
2547	hsa03450
254783	hsa04740
254786	hsa04740
2548	hsa00052|hsa00500|hsa01100|hsa04142
254879	hsa04740
2549	hsa01521|hsa04012|hsa04014|hsa04072|hsa04722|hsa05100|hsa05205|hsa05211|hsa05225|hsa05226
254973	hsa04740
2550	hsa04024|hsa04080|hsa04727|hsa04742|hsa04915|hsa04929|hsa05032
255022	hsa04742
255027	hsa04146
255043	hsa00565|hsa01100
255061	hsa04080
255189	hsa00564|hsa00565|hsa00590|hsa00591|hsa00592|hsa01100|hsa04010|hsa04014|hsa04072|hsa04217|hsa04270|hsa04370|hsa04611|hsa04664|hsa04666|hsa04724|hsa04726|hsa04730|hsa04750|hsa04912|hsa04913|hsa04921|hsa05231
255231	hsa04020
2554	hsa04080|hsa04723|hsa04727|hsa04742|hsa05032|hsa05033
255403	hsa05168
2555	hsa04080|hsa04723|hsa04727|hsa04742|hsa05032|hsa05033
2556	hsa04080|hsa04723|hsa04727|hsa04742|hsa05032|hsa05033
255626	hsa04613|hsa05034|hsa05203|hsa05322
255631	hsa04974
2557	hsa04080|hsa04723|hsa04727|hsa04742|hsa05032|hsa05033
255725	hsa04740
255738	hsa04979
255743	hsa04512
2558	hsa04080|hsa04723|hsa04727|hsa04742|hsa05032|hsa05033
2559	hsa04080|hsa04723|hsa04727|hsa04742|hsa05032|hsa05033
255967	hsa03018
2560	hsa04080|hsa04723|hsa04726|hsa04727|hsa05032|hsa05033
256051	hsa05168
256076	hsa04151|hsa04510|hsa04512|hsa04974|hsa05165
2561	hsa04080|hsa04723|hsa04726|hsa04727|hsa05032|hsa05033
256144	hsa04740
256148	hsa04740
2562	hsa04080|hsa04723|hsa04726|hsa04727|hsa05032|hsa05033
2563	hsa04080|hsa04723|hsa04727|hsa05032|hsa05033
2564	hsa04080|hsa04723|hsa04727|hsa05032|hsa05033
256435	hsa00512|hsa00604|hsa01100
256471	hsa04142
2565	hsa04080|hsa04723|hsa04727|hsa05032|hsa05033
2566	hsa04080|hsa04723|hsa04727|hsa05032|hsa05033
2567	hsa04080|hsa04723|hsa04727|hsa05032|hsa05033
2568	hsa04080|hsa04723|hsa04727|hsa05032|hsa05033
256892	hsa04740
2569	hsa04080|hsa04723|hsa04727|hsa05032|hsa05033
256933	hsa04080
256987	hsa03250
2570	hsa04080|hsa04723|hsa04727|hsa05032|hsa05033
2571	hsa00250|hsa00410|hsa00430|hsa00650|hsa01100|hsa04727|hsa04940
257194	hsa04514
2572	hsa00250|hsa00410|hsa00430|hsa00650|hsa01100|hsa04727|hsa04940
257202	hsa00480|hsa00590|hsa01100|hsa04918|hsa05014|hsa05016|hsa05022
257313	hsa04080
257364	hsa05132
257397	hsa04064|hsa04621|hsa04657|hsa04668|hsa04936|hsa05130|hsa05131|hsa05132
25759	hsa01521|hsa01522|hsa04012|hsa04014|hsa04062|hsa04072|hsa04370|hsa04510|hsa04650|hsa04722|hsa04910|hsa04915|hsa04917|hsa04926|hsa04935|hsa05034|hsa05100|hsa05214|hsa05220|hsa05224|hsa05225|hsa05226
25766	hsa03040
25776	hsa04310
25780	hsa04010|hsa04014|hsa04015|hsa04662|hsa05200
25788	hsa03440
25791	hsa04360
25796	hsa00030|hsa01100|hsa01200
25799	hsa05168
25800	hsa05010|hsa05012
258010	hsa04141
25804	hsa03018|hsa03040
25805	hsa04310|hsa04350
2581	hsa00600|hsa01100|hsa04142
25814	hsa05017
2582	hsa00052|hsa00520|hsa01100|hsa01250
25824	hsa04146
25825	hsa05010
25828	hsa04621|hsa05012|hsa05132|hsa05418
2583	hsa00600|hsa00604|hsa01100
25833	hsa05168|hsa05417
25834	hsa00510|hsa00513|hsa01100
2584	hsa00052|hsa00520|hsa01100|hsa01250
25847	hsa04110|hsa04114|hsa04120|hsa04914|hsa05166
2585	hsa00520|hsa01100|hsa01250
25851	hsa05131
25865	hsa04015|hsa04925|hsa05208
2587	hsa04080
25873	hsa03010|hsa05171
25874	hsa05415
2588	hsa00531|hsa01100|hsa04142
25885	hsa03020
25888	hsa05168
2589	hsa00512|hsa00514|hsa01100
25898	hsa04115|hsa04120|hsa05162
2590	hsa00512|hsa00514|hsa01100
25902	hsa00670|hsa01100|hsa01240
25904	hsa03018
25906	hsa04110|hsa04114|hsa04120|hsa04914|hsa05166
25909	hsa03013
2591	hsa00512|hsa00514|hsa01100
25915	hsa04714
259197	hsa04650
2592	hsa00052|hsa00520|hsa01100|hsa01250|hsa04917
25920	hsa03250
259230	hsa00600|hsa01100|hsa04071
259285	hsa04742
259286	hsa04742
259287	hsa04742
259289	hsa04742
259290	hsa04742
259291	hsa04742
259292	hsa04742
259293	hsa04742
259294	hsa04742
259295	hsa04742
259296	hsa04742
2593	hsa00260|hsa00330|hsa01100
259307	hsa00250|hsa00270|hsa00280|hsa00350|hsa00360|hsa00380|hsa00400|hsa01100
25937	hsa04390|hsa04392
25939	hsa03250|hsa05170
25942	hsa04919|hsa05016|hsa05169|hsa05202
25945	hsa04514|hsa04520
25949	hsa03040
2595	hsa00052|hsa00500|hsa01100
25956	hsa04141
2597	hsa00010|hsa01100|hsa01200|hsa01230|hsa04066|hsa05010|hsa05130|hsa05132|hsa05415
25970	hsa04722
25973	hsa00970
25974	hsa04977
25978	hsa04144|hsa04217|hsa05014|hsa05022
25981	hsa05014|hsa05016|hsa05022
25984	hsa04915|hsa05150
25996	hsa03008
26	hsa00330|hsa00340|hsa00380|hsa01100
26007	hsa00051|hsa00561|hsa01100|hsa01200|hsa04622
26019	hsa03013|hsa03015
260293	hsa04726
26035	hsa00534|hsa01100
26037	hsa04015
26039	hsa05202
260425	hsa04015
260434	hsa04621
26047	hsa04514
26050	hsa04514
26052	hsa04072|hsa04144|hsa04721|hsa04961|hsa05100
